project_id,project_name,sector,implementing_agency,approved_cost_cr,planned_commissioning_date,reported_completion_expenditure_cr,completion_date,financial_year,source_url
N12000093,ALTERNATE GAS NETWORK AT BSL,Steel,,255.19,2018-03-01,177.21,2018-04-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000224,ENNORE TERMINAL,Petroleum,BHARAT PETROLEUM CORPORATION LIMITED,393.0,2018-04-01,281.45,2018-04-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000123,ESTABLISHMENT OF FIBER OPTIC COMMUNICATION SYSTEM IN,Power,POWER GRID CORPORATION OF INDIA LIMITED,198.63,2014-09-01,127.13,2018-04-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000179,INTER-REGIONAL SYSTEM STRENGTHENING SCHEME IN WR AND NR,Power,POWER GRID CORPORATION OF INDIA LIMITED,6517.36,2018-04-01,3772.8,2018-04-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000210,REMOVAL OF CONSTRAINTS IN 400KV BAYS EXTENSIONS AT 400KV,Power,POWER GRID CORPORATION OF INDIA LIMITED,207.88,2018-07-01,17.0,2018-04-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N21000006,AIIMS-RAE BARELI-HOUSING,Health And Family Welfare,HOSPITAL SERVICES CONSULTANCY CORPORATION LTD,159.5,2013-11-01,158.65,2018-04-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N22000320,DELANG-PURI DOUBLING,Railways,EAST COAST RAILWAY,165.16,2015-03-01,226.35,2018-04-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000140,TALEGAON-AMRAVATI,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,567.0,2013-11-01,1055.94,2018-04-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000154,MURADABAD-BAREILY,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,1267.0,2013-06-01,2667.96,2018-04-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N25000065,CONSTRUCTION OF COAL BERTH-3 AT KAMARAJAR PORT LIMITED,Shipping And Ports,KAMARAJAR PORT LIMITED,198.94,2017-06-01,255.02,2018-04-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N25000067,CAPITAL DREDGING PHASE-III AT KAMARAJAR PORT LIMITED,Shipping And Ports,KAMARAJAR PORT LIMITED,274.85,2017-04-01,251.64,2018-04-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N28000091,DEVELOPMENT OF PERMANENT CAMPUS FOR IIT JODHPUR (PHASE-,Urban Development,CENTRAL PUBLIC WORKS DEPARTMENT,350.02,2015-03-01,452.35,2018-04-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000192,TWENTY NOS. FEEDER GAS LINES,Petroleum,OIL INDIA LIMITED,228.64,2016-12-01,149.73,2018-05-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000201,PETCOKE EVACUATION PROJECT AT PARADIP REFINERY,Petroleum,INDIAN OIL CORPORATION LIMITED,238.5,2017-03-01,203.98,2018-05-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000214,SIX PIPELINE REPLACEMENT PROJECT,Petroleum,OIL & NATURAL GAS CORPORATION LIMITED,181.02,2017-01-01,174.88,2018-05-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000245,FUEL QUALITY UPGRADATION (DHDT/DHDS) PROJECT AT GUJARAT,Petroleum,INDIAN OIL CORPORATION LIMITED,931.0,2017-07-01,684.74,2018-05-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000045,PARE HYDRO ELECTRIC PROJECT,Power,NORTH EAST ELECTRIC POWER CORPORATION,573.99,2013-08-01,1637.6,2018-05-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
220100270,"GADWAL - RAICHUR (NL), SCR",Railways,SOUTH CENTRAL RAILWAY,92.63,2011-02-01,319.43,2018-05-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N22000304,JAGGAYYAPET - MELLACHERUVU,Railways,SOUTH CENTRAL RAILWAY,313.24,1999-01-01,578.0,2018-05-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000197,GREEN ENERGY CORRIDORS INTER-STATE TRANSMISSION SCHEME,Power,POWER GRID CORPORATION OF INDIA LIMITED,1479.3,2017-04-01,897.12,2018-06-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000237,AUGMENTATION OF TRANSFORMATION CAPACITY IN SOUTHERN,Power,POWER GRID CORPORATION OF INDIA LIMITED,167.75,2019-04-01,86.62,2018-06-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
220100214,"RANCHI-LOHARDAGA(GC),SER",Railways,SOUTH EASTERN RAILWAY,194.07,2004-06-01,194.07,2018-06-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N22000077,BHOPAL BINA 3D LINE DOUBLING,Railways,RAIL VIKAS NIGAM LTD.,687.2,2010-03-01,1033.77,2018-06-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N12000057,EXPANSION OF BHILAI STEEL PLANT,Steel,,17265.0,2013-03-01,19855.23,2018-07-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000133,DEVELOPMENT OF C-26 CLUSTER FIELDS,Petroleum,OIL & NATURAL GAS CORPORATION LIMITED,2592.17,2014-05-01,2049.26,2018-07-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000134,"CONSTRUCTION OF ONE ETP AT GGS-NADA, ANKLESHWAR",Petroleum,OIL & NATURAL GAS CORPORATION LIMITED,200.69,2014-07-01,109.58,2018-07-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000135,"CONSTRUCTION OF THREE ETPS, MEHSANA",Petroleum,OIL & NATURAL GAS CORPORATION LIMITED,260.74,2014-11-01,83.44,2018-07-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000159,"PIPELINE REPLACEMENT PROJECT, AHMEDABAD",Petroleum,OIL & NATURAL GAS CORPORATION LIMITED,202.25,2016-07-01,130.21,2018-07-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000172,INTEGRATED DEVELOPMENT OF VASHISTA AND S-1 FIELDS,Petroleum,OIL & NATURAL GAS CORPORATION LIMITED,4124.35,2016-04-01,5347.49,2018-07-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000188,MH NORTH REDEVELOPMENT PHASE III,Petroleum,OIL & NATURAL GAS CORPORATION LIMITED,5706.47,2017-05-01,5724.54,2018-07-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000246,SONAMURA GGS AND PIPIPELINE PROJECT ( PART OF OVERALL,Petroleum,OIL & NATURAL GAS CORPORATION LIMITED,215.38,2017-06-01,198.98,2018-07-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000199,BOKARO THERMAL POWER STATION-A,Power,DAMODAR VALLEY CORPORATION,2313.0,2011-12-01,3965.0,2018-07-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000202,RAGHUNATHPUR THERMAL POWER STATION PHASE-I,Power,DAMODAR VALLEY CORPORATION,4122.0,2011-02-01,8479.0,2018-07-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000199,NEW CRUDE OIL PIPELINE PROJECT FROM CHENNAI PORT TO,Petroleum,CHENNAI PETROLEUM CORPORATION LIMITED,257.87,2016-11-01,243.3,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000211,NAWAGAM-KOYALI PIPELINE PROJECT,Petroleum,OIL & NATURAL GAS CORPORATION LIMITED,195.63,2018-09-01,174.68,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000264,LAYING OF HEAT TRACED PIPE LINE WITH ASSOCIATED FACILITIES,Petroleum,BHARAT PETROLEUM CORPORATION LIMITED,337.06,2018-08-01,167.16,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000143,COMMON TR. SYS. ASSOCIATED WITH EAST COAST AND NCC,Power,POWER GRID CORPORATION OF INDIA LIMITED,514.2,2015-06-01,605.5,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000169,SYSTEM STRENGTHENING - XX IN SOUTHERN REGIONAL GRID,Power,POWER GRID CORPORATION OF INDIA LIMITED,288.49,2017-02-01,276.1,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000220,TRANSMISSION SYSTEM FOR ULTRA MEGA SOLAR POWER AT,Power,POWER GRID CORPORATION OF INDIA LIMITED,810.48,2018-12-01,528.5,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000254,TRANSMISSION SYSTEM ASSOCIATED WITH GADARWARA STPS,Power,POWER GRID CORPORATION OF INDIA LIMITED,2525.0,2017-11-01,2015.38,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000255,TRANSMISSION SYSTEM ASSOCIATED WITH GADARWARA STPS OF,Power,POWER GRID CORPORATION OF INDIA LIMITED,2225.0,2018-01-01,1655.02,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000068,"CHAMBAL BRIDGE, NH-76 (RJ-5)",Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,275.0,2010-02-01,252.25,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000148,DEOLI KOTA PPP,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,593.0,2013-07-01,1073.73,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000184,2-LANNING WITH PS KHAGARIA-PURNEA,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,664.0,2014-02-01,654.59,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000240,2-LANING WITH PS BHILWARA-LODPURA SECTION,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,240.1,2016-03-01,194.69,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000337,TWO LANING WITH PAVED SHOULDER BARMER - SANCHOR -,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,538.08,2018-02-01,335.24,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000348,JAISALMER - BARMER,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,482.27,2018-02-01,308.83,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000352,TWO LANE WITH PAVED SHOULDERS OF JODHPUR - POKARAN,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,455.6,2017-07-01,202.68,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000354,JODHPUR - BARMER SECTION OF PACKAGE -I,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,264.72,2017-04-01,98.18,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000358,UP/HARYANA BORDER - YAMUNA NAGAR -SAHA- BARWALA -,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,562.34,2018-04-01,109.07,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000433,DEVELOPMENT OF SIX LANE EASTERN PERIPHERAL EXPRESSWAY (,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,768.56,2018-03-01,774.99,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000436,DEVELOPMENT OF SIX LANE EASTERN PERIPHERAL EXPRESSWAY (,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,664.53,2018-03-01,702.97,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000440,DEVELOPMENT OF SIX LANE EASTERN PERIPHERAL EXPRESSWAY (,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,789.31,2018-03-01,867.54,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000481,FOUR LANING OF ORISSA/CHATTISGARH BORDER - AURANG,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,1232.0,2015-08-01,1091.17,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000484,FOUR LANING OF KHARAR - KURALI SECTION OF NH-21,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,239.23,2017-12-01,123.47,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000500,FOUR LANING OF SHIVPURI - GUNA PACKAGE - I,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,830.36,2018-07-01,326.23,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000597,UP/HARYANA BORDER - YAMUNA NAGAR -SAHA- BARWALA -,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,600.85,2018-05-01,109.84,2018-09-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N06000151,NEYVELI SOLAR POWER PROJECT 130 MW,Coal,NEYVELI LIGNITE CORPORATION,687.28,2017-06-01,758.3,2018-10-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000207,DIESEL HYDROTREATOR,Petroleum,NUMALIGARH REFINERY LIMITED,1031.37,2018-01-01,562.77,2018-10-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N22000122,UDHNA-JALGAON WITH ELECTRIFICATION(DOUBLING) (WR),Railways,WESTERN RAILWAY,1389.62,2014-03-01,2140.08,2018-10-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N24000353,PADI - DAHOD,Road Transport And Highways,NATIONAL HIGHWAYS AUTHORITY OF INDIA,279.14,2017-05-01,212.4,2018-10-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N26000112,UP (EAST) ACCESS LOT1,Telecommunications,BHARAT SANCHAR NIGAM LIMITED,169.45,2018-08-01,78.34,2018-10-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N28000095,CONSTRUCTION OF 1003 NOS 900 NOS TYPE 2 AND 54 NOS TYPE3,Urban Development,CENTRAL PUBLIC WORKS DEPARTMENT,164.0,2018-11-01,123.9,2018-10-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N04000050,CONSTRUCTION OF NEW AIRPORT AT PAKYONG(SIKKIM) AIRPORT,Civil Aviation,AIRPORT AUTHORITY OF INDIA LIMITED,309.46,2011-01-01,546.69,2018-11-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000262,LAYING OF HEAT TRACED PIPE LINE WITH ASSOCIATED FACILITIES,Petroleum,BHARAT PETROLEUM CORPORATION LIMITED,193.4,2019-01-01,106.79,2018-11-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N22000045,"GOELKERA-MANOHARPUR,(LD)(SER)",Railways,RAIL VIKAS NIGAM LTD.,261.7,2006-02-01,393.23,2018-11-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N22000115,TINPAHAR - SAHIBGANJ (ER),Railways,EASTERN RAILWAYS,167.73,2012-03-01,238.53,2018-11-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N22000119,BANDEL-NAIHATI NEW RAIL BRIDGE IN REPLACEMENT OF JUBILEE,Railways,EASTERN RAILWAYS,207.52,2012-12-01,335.35,2018-11-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N22000220,PLASSEY-JIAGANJ DOUBLING,Railways,EASTERN RAILWAYS,248.07,2015-03-01,266.25,2018-11-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N22000245,KATWA-PATULI DOUBLING WITH NEW MM FOR AHMEDPUR-KATWA,Railways,EASTERN RAILWAYS,423.66,2017-03-01,652.79,2018-11-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N26000109,MAHARASHTRA ACESS (LOT 1),Telecommunications,BHARAT SANCHAR NIGAM LIMITED,212.7,2018-05-01,37.25,2018-11-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N26000111,GUJARAT ACCESS (LOT 1),Telecommunications,BHARAT SANCHAR NIGAM LIMITED,171.54,2018-05-01,72.46,2018-11-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N28000068,OFFICE BUILDING FOR INCOME TAX DEPARTMENT ON PLOT NO C-,Urban Development,CENTRAL PUBLIC WORKS DEPARTMENT,241.33,2016-03-01,357.5,2018-11-30,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N06000056,RAJMAHAL OC EXP.,Coal,EASTERN COAL FIELDS LIMITED,153.82,2014-03-01,131.07,2018-12-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000148,PARADIP HALDIA DURGAPUR LPG PIPELINE,Petroleum,INDIAN OIL CORPORATION LIMITED,913.0,2018-06-01,1323.53,2018-12-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000203,PIPELINE REPLACEMENT PROJECT -4,Petroleum,OIL & NATURAL GAS CORPORATION LIMITED,2899.93,2017-05-01,2183.66,2018-12-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N16000232,ANKLESHWAR BARODA PIPELINE PROJECT,Petroleum,GAS AUTHORITY OF INDIA LIMITED,199.95,2018-03-01,156.83,2018-12-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000080,TRANSMISSION SYSTEM ASSOCIATED WITH PALLATANA GBPP and,Power,POWER GRID CORPORATION OF INDIA LIMITED,2144.0,2012-12-01,2669.96,2018-12-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000100,EASTERN REGION STRENGTHENING SCHEME-III,Power,POWER GRID CORPORATION OF INDIA LIMITED,1272.8,2012-11-01,1473.05,2018-12-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000185,INSTALLATION OF STATCOMS IN WESTERN REGION,Power,POWER GRID CORPORATION OF INDIA LIMITED,1071.24,2017-09-01,649.26,2018-12-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000195,CREATION OF 400/220KV SUBSTATIONS IN NCT OF DELHI DURING,Power,POWER GRID CORPORATION OF INDIA LIMITED,780.33,2018-10-01,499.05,2018-12-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000200,GREEN ENERGY CORRIDORS: INTER-STATE TRANSMISSION,Power,POWER GRID CORPORATION OF INDIA LIMITED,2247.37,2018-07-01,1531.89,2018-12-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000221,S/S EXTENSION FOR TRANSMISSION SYSTEM ASSOCIATED WITH,Power,POWER GRID CORPORATION OF INDIA LIMITED,287.99,2018-06-01,164.22,2018-12-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
N18000224,EASTERN REGION STRENGTHENING SCHEME XIV,Power,POWER GRID CORPORATION OF INDIA LIMITED,167.01,2018-11-01,119.23,2018-12-31,2018-19,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=152&path=Content/ArchiveReport/flash/2018-19/FR_mar_Report_2019.pdf
